1	-1.115	1.243225	-1.386195875	1.545608401	-1.723353367
1	-1.113	1.238769	-1.378749897	1.534548635	-1.707952631
1	-1.11	1.234321	-1.371330631	1.523548331	-1.692662196
1	-1.10	1.22014116	-1.347767925	1.48874445	-1.64446712
1	-1.10	1.203957563	-1.321042435	1.449513812	-1.590479031
1	-1.08	1.16964225	-1.264968093	1.368062993	-1.479560127
1	-1.06	1.113552563	-1.175076342	1.239999309	-1.308509271
1	-1.02	1.04591529	-1.069657567	1.093938794	-1.118771204
1	-0.98	0.96589584	-0.9492824316	0.9329547737	-0.9169079516
1	-0.94	0.8831300625	-0.8299214762	0.7799187073	-0.7329286052
1	-0.90	0.80784144	-0.7260878863	0.6526077922	-0.5865638836
1	-0.84	0.7003179225	-0.5860610534	0.4904451926	-0.4104290594
1	-0.80	0.63345681	-0.5041682751	0.4012675301	-0.3193688272
1	-0.74	0.540225	-0.397065375	0.2918430506	-0.2145046422
1	-0.68	0.46294416	-0.3149872065	0.2143172953	-0.1458214877
1	-0.62	0.38378025	-0.2377518649	0.1472872803	-0.09124447014
1	-0.55	0.298116	-0.162771336	0.08887314946	-0.0485247396
1	-0.48	0.22724289	-0.1083266857	0.05163933106	-0.02461646911
1	-0.44	0.194481	-0.085766121	0.03782285936	-0.01667988098
1	-0.39	0.1533897225	-0.06007508482	0.02352840697	-0.009214900589
1	-0.37	0.1373814225	-0.05092042425	0.01887365525	-0.006995520318
1	-0.35	0.12006225	-0.04160156963	0.01441494388	-0.004994778053
1	-0.31	0.0959450625	-0.02971898311	0.009205455018	-0.002851389692
1	-0.28	0.07800849	-0.02178777126	0.006085324512	-0.001699631136
1	-0.24	0.05531904	-0.01301103821	0.003060196187	-0.0007197581431
1	-0.18	0.03186225	-0.005687411625	0.001015202975	-0.000181213731
1	-0.13	0.01695204	-0.002207155608	0.0002873716602	-0.00003741579015
1	-0.08	0.007056	-0.000592704	0.000049787136	-0.000004182119424
1	-0.04	0.00142884	-0.000054010152	0.000002041583746	-0.00000007717186558
1	0.00	0.00001764	0.000000074088	0.0000000003111696	0
1	0.04	0.001764	0.000074088	0.000003111696	0.000000130691232
1	0.07	0.00540225	0.000397065375	0.00002918430506	0.000002145046422
1	0.12	0.01432809	0.001715072373	0.000205294163	0.00002457371132
1	0.20	0.03980025	0.007940149875	0.0015840599	0.0003160199501
1	0.32	0.10323369	0.0331689846	0.01065719475	0.003424156674
1	0.50	0.254016	0.128024064	0.06452412826	0.03252016064
1	0.80	0.636804	0.508169592	0.4055193344	0.3236044289
1	1.13	1.285956	1.458274104	1.653682834	1.875276334
1	1.86	3.47747904	6.484802914	12.09286047	22.55076621
1	2.65	7.02356004	18.61383882	49.33039564	130.7354145
